Timestamp,From Bank,From Account,To Bank,To Account,Amount,Currency,Amount Received,Currency Received,Payment Format,Is Laundering
2022/09/01 00:26,12,80013C340,12,80013C340,20964.18,US Dollar,20964.18,US Dollar,Reinvestment,0
2022/09/01 00:14,1217,80013EE50,1217,80013EE50,15364.78,US Dollar,15364.78,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80013EEA0,1,80013EEA0,782.95,US Dollar,782.95,US Dollar,Reinvestment,0
2022/09/01 00:08,20,80013EFE0,20,80013EFE0,12798.82,US Dollar,12798.82,US Dollar,Reinvestment,0
2022/09/01 00:12,3245,80013F490,3245,80013F490,4348.93,US Dollar,4348.93,US Dollar,Reinvestment,0
2022/09/01 00:18,1,800146310,1,800146310,5438.12,US Dollar,5438.12,US Dollar,Reinvestment,0
2022/09/01 00:25,12,80013B960,12,80013B960,18.84,US Dollar,18.84,US Dollar,Reinvestment,0
2022/09/01 00:22,11,80013C4D0,137268,810FF9E50,42.13,US Dollar,42.13,US Dollar,Credit Card,0
2022/09/01 00:12,20,80013EFE0,20,80013EFE0,5.73,US Dollar,5.73,US Dollar,Reinvestment,0
2022/09/01 00:21,1217,80013F4E0,1217,80013F4E0,12.32,US Dollar,12.32,US Dollar,Reinvestment,0
2022/09/01 00:19,1231,800146220,1231,800146220,8.82,US Dollar,8.82,US Dollar,Reinvestment,0
2022/09/01 00:13,11,80014BEE0,11,80014BEE0,11721451.09,US Dollar,11721451.09,US Dollar,Reinvestment,0
2022/09/01 00:09,224,800132640,11,80014BEE0,555865.98,US Dollar,555865.98,US Dollar,Cheque,0
2022/09/01 00:22,224,800132640,11,80014BEE0,10755.19,US Dollar,10755.19,US Dollar,Credit Card,0
2022/09/01 00:18,11,80014BEE0,11,80014BEE0,16.27,US Dollar,16.27,US Dollar,Reinvestment,0
2022/09/01 00:27,1231,80014C640,1231,80014C640,349299.65,US Dollar,349299.65,US Dollar,Reinvestment,0
2022/09/01 00:13,70,10042B660,12,80014CEB0,40841.65,US Dollar,40841.65,US Dollar,Cheque,0
2022/09/01 00:18,70,10042B660,12,80014CEB0,4958.3,US Dollar,4958.3,US Dollar,Credit Card,0
2022/09/01 00:15,70,10042B660,12,80014CEB0,26585.18,US Dollar,26585.18,US Dollar,Cash,0
2022/09/01 00:01,1231,80014CA90,1231,80014CA90,1702566.09,US Dollar,1702566.09,US Dollar,Reinvestment,0
2022/09/01 00:27,224,80014CBD0,224,80014CBD0,857.62,US Dollar,857.62,US Dollar,Reinvestment,0
2022/09/01 00:24,20,80014CCC0,20,80014CCC0,6736.61,US Dollar,6736.61,US Dollar,Reinvestment,0
2022/09/01 00:13,3229,80014D260,3229,80014D260,6391.26,US Dollar,6391.26,US Dollar,Reinvestment,0
2022/09/01 00:27,20,80014CCC0,20,80014CCC0,8.82,US Dollar,8.82,US Dollar,Reinvestment,0
2022/09/01 00:20,70,10042B660,1217,80014DE20,4874.26,US Dollar,4874.26,US Dollar,Credit Card,0
2022/09/01 00:01,70,10042B660,1217,80014DE20,118286.57,US Dollar,118286.57,US Dollar,Cash,0
2022/09/01 00:07,70,10042B660,20,80014EC60,101581.08,US Dollar,101581.08,US Dollar,Cheque,0
2022/09/01 00:24,70,10042B660,20,80014EC60,21818.29,US Dollar,21818.29,US Dollar,Credit Card,0
2022/09/01 00:01,70,10042B660,20,80014EC60,5229.74,US Dollar,5229.74,US Dollar,Cash,0
2022/09/01 00:02,20,80014EC60,20,80014EC60,21.88,US Dollar,21.88,US Dollar,Reinvestment,0
2022/09/01 00:22,20,800115330,1231,80014F600,4198.57,US Dollar,4198.57,US Dollar,Credit Card,0
2022/09/01 00:22,20,800115330,1231,80014F600,3876.65,US Dollar,3876.65,US Dollar,ACH,0
2022/09/01 00:29,224,800150160,224,800150160,2639245.05,US Dollar,2639245.05,US Dollar,Reinvestment,0
2022/09/01 00:19,70,10042B660,224,800150160,2333.81,US Dollar,2333.81,US Dollar,Cheque,0
2022/09/01 00:17,70,10042B660,224,800150160,3408.97,US Dollar,3408.97,US Dollar,Credit Card,0
2022/09/01 00:03,70,10042B660,224,800150160,11763.12,US Dollar,11763.12,US Dollar,Cash,0
2022/09/01 00:09,1,8000F8F10,1217,800150A40,1543.94,US Dollar,1543.94,US Dollar,Cheque,0
2022/09/01 00:02,1,8000F8F10,1217,800150A40,3603.57,US Dollar,3603.57,US Dollar,Credit Card,0
2022/09/01 00:13,11,800151650,11,800151650,20.31,US Dollar,20.31,US Dollar,Reinvestment,0
2022/09/01 00:18,20,800150FB0,20,800150FB0,4932858.46,US Dollar,4932858.46,US Dollar,Reinvestment,0
2022/09/01 00:18,1217,800151B40,1217,800151B40,17.37,US Dollar,17.37,US Dollar,Reinvestment,0
2022/09/01 00:10,11,80014BC40,11,80014BC40,41665.19,US Dollar,41665.19,US Dollar,Reinvestment,0
2022/09/01 00:13,20,80014F060,20,80014F060,3994.6,US Dollar,3994.6,US Dollar,Reinvestment,0
2022/09/01 00:09,1231,80014FB60,1231,80014FB60,32259.02,US Dollar,32259.02,US Dollar,Reinvestment,0
2022/09/01 00:24,1231,8001507B0,1231,8001507B0,4924.79,US Dollar,4924.79,US Dollar,Reinvestment,0
2022/09/01 00:29,1,800150CD0,1,800150CD0,4145.85,US Dollar,4145.85,US Dollar,Reinvestment,0
2022/09/01 00:16,1217,800152270,1217,800152270,1696.88,US Dollar,1696.88,US Dollar,Reinvestment,0
2022/09/01 00:03,3209,8001524A0,3209,8001524A0,36831.03,US Dollar,36831.03,US Dollar,Reinvestment,0
2022/09/01 00:14,1,80014BCE0,162822,81796A8B0,140.16,US Dollar,140.16,US Dollar,Credit Card,0
2022/09/01 00:29,20,80014C240,113213,8063E8F00,99.83,US Dollar,99.83,US Dollar,Credit Card,0
2022/09/01 00:13,20,80014F060,20,80014F060,18.78,US Dollar,18.78,US Dollar,Reinvestment,0
2022/09/01 00:28,1217,80014FBB0,1217,80014FBB0,7.13,US Dollar,7.13,US Dollar,Reinvestment,0
2022/09/01 00:13,1217,800153F80,1217,800153F80,11331.19,US Dollar,11331.19,US Dollar,Reinvestment,0
2022/09/01 00:15,20,80005A340,11,800153F30,12733.24,US Dollar,12733.24,US Dollar,Cheque,0
2022/09/01 00:23,20,80005A340,11,800153F30,2963.63,US Dollar,2963.63,US Dollar,Credit Card,0
2022/09/01 00:06,20,80005A340,11,800153F30,538.9,US Dollar,538.9,US Dollar,Cash,0
2022/09/01 00:04,20,80005A340,11,800153F30,87.54,US Dollar,87.54,US Dollar,ACH,0
2022/09/01 00:29,224,800154370,224,800154370,24.5,US Dollar,24.5,US Dollar,Reinvestment,0
2022/09/01 00:12,1217,8.00154E+095,1217,8.00154E+095,47852.43,US Dollar,47852.43,US Dollar,Reinvestment,0
2022/09/01 00:22,12,80013D3E0,1217,8.00154E+095,14412.91,US Dollar,14412.91,US Dollar,Cheque,0
2022/09/01 00:01,12,80013D3E0,1217,8.00154E+095,7040.67,US Dollar,7040.67,US Dollar,Credit Card,0
2022/09/01 00:07,12,80013D3E0,1217,8.00154E+095,158.56,US Dollar,158.56,US Dollar,Cash,0
2022/09/01 00:04,224,8001554D0,224,8001554D0,7889.44,US Dollar,7889.44,US Dollar,Reinvestment,0
2022/09/01 00:22,3245,80013A7B0,1,8001378C0,23643.27,US Dollar,23643.27,US Dollar,ACH,0
2022/09/01 00:05,20,80014A850,20,80014A850,2738.86,US Dollar,2738.86,US Dollar,Reinvestment,0
2022/09/01 00:23,3209,80014AAD0,3209,80014AAD0,3311.15,US Dollar,3311.15,US Dollar,Reinvestment,0
2022/09/01 00:27,3258,800153AC0,3258,800153AC0,2797.66,US Dollar,2797.66,US Dollar,Reinvestment,0
2022/09/01 00:27,224,8001547,224,8001547,122.74,US Dollar,122.74,US Dollar,Reinvestment,0
2022/09/01 00:09,3252,800154920,3252,800154920,20546.69,US Dollar,20546.69,US Dollar,Reinvestment,0
2022/09/01 00:17,12,800154970,12,800154970,3419.55,US Dollar,3419.55,US Dollar,Reinvestment,0
2022/09/01 00:03,1231,800154BF0,1231,800154BF0,545.55,US Dollar,545.55,US Dollar,Reinvestment,0
2022/09/01 00:18,3235,800155720,3235,800155720,658.22,US Dollar,658.22,US Dollar,Reinvestment,0
2022/09/01 00:10,20,80013A8F0,20,80013A8F0,18.01,US Dollar,18.01,US Dollar,Reinvestment,0
2022/09/01 00:16,20,80013AD80,226624,80ADDEA90,5.35,US Dollar,5.35,US Dollar,Credit Card,0
2022/09/01 00:19,20,80014AE90,20,80014AE90,15.59,US Dollar,15.59,US Dollar,Reinvestment,0
2022/09/01 00:12,224,8001547,224,8001547,13.36,US Dollar,13.36,US Dollar,Reinvestment,0
2022/09/01 00:23,1231,800157000,1231,800157000,2062.64,US Dollar,2062.64,US Dollar,Reinvestment,0
2022/09/01 00:08,1217,800157140,1217,800157140,9796.65,US Dollar,9796.65,US Dollar,Reinvestment,0
2022/09/01 00:09,1231,8001571,1231,8001571,3049.23,US Dollar,3049.23,US Dollar,Reinvestment,0
2022/09/01 00:18,1231,800157000,1231,800157000,12.74,US Dollar,12.74,US Dollar,Reinvestment,0
2022/09/01 00:25,20,800157050,20,800157050,18.1,US Dollar,18.1,US Dollar,Reinvestment,0
2022/09/01 00:26,1217,800157140,1217,800157140,6.71,US Dollar,6.71,US Dollar,Reinvestment,0
2022/09/01 00:10,20,800157910,1231,8001578C0,3913818,US Dollar,3913818,US Dollar,ACH,0
2022/09/01 00:10,11,800136600,11,800136600,6.59,US Dollar,6.59,US Dollar,Reinvestment,0
2022/09/01 00:12,1231,8001578C0,223057,80D9FB240,30.33,US Dollar,30.33,US Dollar,Credit Card,0
2022/09/01 00:16,1,800159AD0,1,800159AD0,64174.53,US Dollar,64174.53,US Dollar,Reinvestment,0
2022/09/01 00:10,20,80015A0A0,20,80015A0A0,22348.77,US Dollar,22348.77,US Dollar,Reinvestment,0
2022/09/01 00:16,1,80010FA00,20,80015A0A0,107064.45,US Dollar,107064.45,US Dollar,Cheque,0
2022/09/01 00:17,1,80010FA00,20,80015A0A0,19156.32,US Dollar,19156.32,US Dollar,Credit Card,0
2022/09/01 00:13,1,80010FA00,20,80015A0A0,357832.49,US Dollar,357832.49,US Dollar,Cash,0
2022/09/01 00:03,1,80010FA00,20,80015A0A0,28937.63,US Dollar,28937.63,US Dollar,ACH,0
2022/09/01 00:07,1231,80015AB30,1231,80015AB30,43939.3,US Dollar,43939.3,US Dollar,Reinvestment,0
2022/09/01 00:17,20,800110060,20,800110060,23.32,US Dollar,23.32,US Dollar,Reinvestment,0
2022/09/01 00:06,20,80015B9D0,20,80015B9D0,362789.86,US Dollar,362789.86,US Dollar,Reinvestment,0
2022/09/01 00:06,12,8001596C0,12,8001596C0,5543.61,US Dollar,5543.61,US Dollar,Reinvestment,0
2022/09/01 00:23,12,800159710,12,800159710,3730.41,US Dollar,3730.41,US Dollar,Reinvestment,0
2022/09/01 00:11,1217,80015A3B0,1217,80015A3B0,212.52,US Dollar,212.52,US Dollar,Reinvestment,0
2022/09/01 00:00,20,8001595D0,20,8001595D0,6.02,US Dollar,6.02,US Dollar,Reinvestment,0
2022/09/01 00:28,20,8001598,20,8001598,16.8,US Dollar,16.8,US Dollar,Reinvestment,0
2022/09/01 00:20,11,80015A6D0,11,80015A6D0,24.68,US Dollar,24.68,US Dollar,Reinvestment,0
2022/09/01 00:27,1217,800159170,1217,800159170,122600.45,US Dollar,122600.45,US Dollar,Reinvestment,0
2022/09/01 00:21,1,8001591C0,1,8001591C0,22.08,US Dollar,22.08,US Dollar,Reinvestment,0
2022/09/01 00:04,1231,80015C9F0,1231,80015C9F0,1294876.87,US Dollar,1294876.87,US Dollar,Reinvestment,0
2022/09/01 00:22,20,800043DA0,1231,80015C9F0,8354.01,US Dollar,8354.01,US Dollar,Cheque,0
2022/09/01 00:13,20,800043DA0,1231,80015C9F0,12899.84,US Dollar,12899.84,US Dollar,Credit Card,0
2022/09/01 00:15,20,800043DA0,1231,80015C9F0,8856.69,US Dollar,8856.69,US Dollar,Cash,0
2022/09/01 00:05,224,80015E880,224,80015E880,20.75,US Dollar,20.75,US Dollar,Reinvestment,0
2022/09/01 00:02,20,80015EFB0,20,80015EFB0,5.55,US Dollar,5.55,US Dollar,Reinvestment,0
2022/09/01 00:24,1,80015FCE0,1,80015FCE0,335784.91,US Dollar,335784.91,US Dollar,Reinvestment,0
2022/09/01 00:24,20,800160280,20,800160280,5923.11,US Dollar,5923.11,US Dollar,Reinvestment,0
2022/09/01 00:22,20,8001608A0,20,8001608A0,23.66,US Dollar,23.66,US Dollar,Reinvestment,0
2022/09/01 00:15,20,8000563,1,800161620,833.56,US Dollar,833.56,US Dollar,Cheque,0
2022/09/01 00:13,20,8000563,1,800161620,1726.29,US Dollar,1726.29,US Dollar,Credit Card,0
2022/09/01 00:13,11,8.00161E+045,11,8.00161E+045,4283.86,US Dollar,4283.86,US Dollar,Reinvestment,0
2022/09/01 00:18,12,8.0016E+075,12,8.0016E+075,2592836.13,US Dollar,2592836.13,US Dollar,Reinvestment,0
2022/09/01 00:06,1,800161140,1,800161140,850.71,US Dollar,850.71,US Dollar,Reinvestment,0
2022/09/01 00:12,1,800161140,1,800161140,10.2,US Dollar,10.2,US Dollar,Reinvestment,0
2022/09/01 00:08,20,800161370,20,800161370,5.57,US Dollar,5.57,US Dollar,Reinvestment,0
2022/09/01 00:14,1291,800162820,1291,800162820,111584.95,US Dollar,111584.95,US Dollar,Reinvestment,0
2022/09/01 00:24,20,8001643F0,20,8001643F0,101544.24,US Dollar,101544.24,US Dollar,Reinvestment,0
2022/09/01 00:28,224,80015F740,224,80015F740,9431.19,US Dollar,9431.19,US Dollar,Reinvestment,0
2022/09/01 00:06,224,8.00162E+055,224,8.00162E+055,2975.7,US Dollar,2975.7,US Dollar,Reinvestment,0
2022/09/01 00:28,1231,800162EA0,1231,800162EA0,6997.86,US Dollar,6997.86,US Dollar,Reinvestment,0
2022/09/01 00:29,3208,800164780,3208,800164780,805.5,US Dollar,805.5,US Dollar,Reinvestment,0
2022/09/01 00:07,1,8001649A0,1,8001649A0,33231.87,US Dollar,33231.87,US Dollar,Reinvestment,0
2022/09/01 00:19,12,80015E0E0,114954,80B6D3F70,2.01,US Dollar,2.01,US Dollar,Credit Card,0
2022/09/01 00:17,20,80015F7E0,20,80015F7E0,5.64,US Dollar,5.64,US Dollar,Reinvestment,0
2022/09/01 00:06,20,80015FA50,20,80015FA50,4.38,US Dollar,4.38,US Dollar,Reinvestment,0
2022/09/01 00:18,224,8.00162E+055,224,8.00162E+055,15.22,US Dollar,15.22,US Dollar,Reinvestment,0
2022/09/01 00:16,1231,800162EA0,1231,800162EA0,9.45,US Dollar,9.45,US Dollar,Reinvestment,0
2022/09/01 00:15,1,800163C40,148288,81527DA70,134.32,US Dollar,134.32,US Dollar,Credit Card,0
2022/09/01 00:03,1291,800166340,1291,800166340,72839.67,US Dollar,72839.67,US Dollar,Reinvestment,0
2022/09/01 00:19,224,800123C30,224,800123C30,36306.62,US Dollar,36306.62,US Dollar,Reinvestment,0
2022/09/01 00:08,20,8.00124E+025,20,8.00124E+025,4795.52,US Dollar,4795.52,US Dollar,Reinvestment,0
2022/09/01 00:06,12,800134CA0,12,800134CA0,5994.78,US Dollar,5994.78,US Dollar,Reinvestment,0
2022/09/01 00:23,3252,800135650,3252,800135650,2764.63,US Dollar,2764.63,US Dollar,Reinvestment,0
2022/09/01 00:25,20,800135820,20,800135820,190.89,US Dollar,190.89,US Dollar,Reinvestment,0
2022/09/01 00:11,1231,800157ED0,1231,800157ED0,618.58,US Dollar,618.58,US Dollar,Reinvestment,0
2022/09/01 00:09,1231,8001582,1231,8001582,1789.56,US Dollar,1789.56,US Dollar,Reinvestment,0
2022/09/01 00:18,12,800166100,12,800166100,92644.88,US Dollar,92644.88,US Dollar,Reinvestment,0
2022/09/01 00:26,12,8001240D0,12,8001240D0,9.25,US Dollar,9.25,US Dollar,Reinvestment,0
2022/09/01 00:19,12,800134CA0,12,800134CA0,17.58,US Dollar,17.58,US Dollar,Reinvestment,0
2022/09/01 00:02,20,800135820,20,800135820,7.03,US Dollar,7.03,US Dollar,Reinvestment,0
2022/09/01 00:18,1231,800135870,1231,800135870,4.78,US Dollar,4.78,US Dollar,Reinvestment,0
2022/09/01 00:01,1231,8.00157E+085,210700,809DEDD20,15.9,US Dollar,15.9,US Dollar,Credit Card,0
2022/09/01 00:24,12,800166100,12,800166100,20.93,US Dollar,20.93,US Dollar,Reinvestment,0
2022/09/01 00:00,20,8001685D0,20,8001685D0,17.07,US Dollar,17.07,US Dollar,Reinvestment,0
2022/09/01 00:26,11,800168BC0,11,800168BC0,2361.1,US Dollar,2361.1,US Dollar,Reinvestment,0
2022/09/01 00:12,20,800169BE0,20,800169BE0,556791.12,US Dollar,556791.12,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80016A050,1,80016A050,252131.39,US Dollar,252131.39,US Dollar,Reinvestment,0
2022/09/01 00:15,20,80016A780,20,80016A780,345.65,US Dollar,345.65,US Dollar,Reinvestment,0
2022/09/01 00:28,20,8001696B0,20,8001696B0,13701811.44,US Dollar,13701811.44,US Dollar,Reinvestment,0
2022/09/01 00:17,20,80016ABC0,20,80016ABC0,1970.89,US Dollar,1970.89,US Dollar,Reinvestment,0
2022/09/01 00:24,3245,80016AD50,11,800169930,8323.55,US Dollar,8323.55,US Dollar,Cheque,0
2022/09/01 00:00,224,80016B550,224,80016B550,11387.61,US Dollar,11387.61,US Dollar,Reinvestment,0
2022/09/01 00:13,1,800169890,228752,80B46C8D0,6.85,US Dollar,6.85,US Dollar,Credit Card,0
2022/09/01 00:06,3263,80016C520,3263,80016C520,442.36,US Dollar,442.36,US Dollar,Reinvestment,0
2022/09/01 00:23,11,800169320,11,800169320,722804.03,US Dollar,722804.03,US Dollar,Reinvestment,0
2022/09/01 00:18,1,80016C830,1,80016C830,14925.9,US Dollar,14925.9,US Dollar,Reinvestment,0
2022/09/01 00:06,20,80016D940,20,80016D940,6.97,US Dollar,6.97,US Dollar,Reinvestment,0
2022/09/01 00:11,1231,8001708D0,1231,8001708D0,7.09,US Dollar,7.09,US Dollar,Reinvestment,0
2022/09/01 00:14,11,8000FA930,11,800170CB0,600096.08,US Dollar,600096.08,US Dollar,Cheque,0
2022/09/01 00:28,11,8000FA930,11,800170CB0,28231.31,US Dollar,28231.31,US Dollar,Credit Card,0
2022/09/01 00:03,11,8000FA930,11,800170CB0,31972.56,US Dollar,31972.56,US Dollar,ACH,0
2022/09/01 00:05,11,8001704D0,11,8001704D0,7085.32,US Dollar,7085.32,US Dollar,Reinvestment,0
2022/09/01 00:28,1231,800170AC0,1231,800170AC0,9427.65,US Dollar,9427.65,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,800170340,1291,800170340,13.4,US Dollar,13.4,US Dollar,Reinvestment,0
2022/09/01 00:01,12,800115B90,20,8001719A0,16601.29,US Dollar,16601.29,US Dollar,Cheque,0
2022/09/01 00:14,12,800115B90,20,8001719A0,9071.46,US Dollar,9071.46,US Dollar,Credit Card,0
2022/09/01 00:19,1291,80016F9A0,1291,80016F9A0,8248.39,US Dollar,8248.39,US Dollar,Reinvestment,0
2022/09/01 00:21,3278,800171BF0,3278,800171BF0,38642.58,US Dollar,38642.58,US Dollar,Reinvestment,0
2022/09/01 00:19,1217,800171C40,1217,800171C40,10718.94,US Dollar,10718.94,US Dollar,Reinvestment,0
2022/09/01 00:19,224,80016F860,224,80016F860,20.34,US Dollar,20.34,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,80016F9A0,1291,80016F9A0,15.53,US Dollar,15.53,US Dollar,Reinvestment,0
2022/09/01 00:15,1,80016F9F0,1439,8.01533E+075,37.62,US Dollar,37.62,US Dollar,Credit Card,0
2022/09/01 00:20,1231,800172950,1231,800172950,100475.67,US Dollar,100475.67,US Dollar,Reinvestment,0
2022/09/01 00:08,20,800173570,20,800173570,16.38,US Dollar,16.38,US Dollar,Reinvestment,0
2022/09/01 00:23,20,800173CC0,20,800173CC0,189.23,US Dollar,189.23,US Dollar,Reinvestment,0
2022/09/01 00:13,12,800173C20,12,800173C20,18.28,US Dollar,18.28,US Dollar,Reinvestment,0
2022/09/01 00:11,12,8001744F0,12,8001744F0,16.32,US Dollar,16.32,US Dollar,Reinvestment,0
2022/09/01 00:14,1291,8001755,1291,8001755,69951.62,US Dollar,69951.62,US Dollar,Reinvestment,0
2022/09/01 00:27,1291,8001755,1291,8001755,10.02,US Dollar,10.02,US Dollar,Reinvestment,0
2022/09/01 00:24,11,800174F90,11,800174F90,5138.45,US Dollar,5138.45,US Dollar,Reinvestment,0
2022/09/01 00:19,3245,800175080,3245,800175080,10061.1,US Dollar,10061.1,US Dollar,Reinvestment,0
2022/09/01 00:25,3290,800175210,11,800174F90,13845.55,US Dollar,13845.55,US Dollar,Wire,0
2022/09/01 00:27,1217,800177AC0,1217,800177AC0,4923.28,US Dollar,4923.28,US Dollar,Reinvestment,0
2022/09/01 00:11,11,8001776D0,11,8001776D0,1080892.14,US Dollar,1080892.14,US Dollar,Reinvestment,0
2022/09/01 00:23,20,800177720,20,800177720,45036.18,US Dollar,45036.18,US Dollar,Reinvestment,0
2022/09/01 00:24,20,800178120,20,800178120,169264.12,US Dollar,169264.12,US Dollar,Reinvestment,0
2022/09/01 00:05,1217,8001784C0,1217,8001784C0,14.26,US Dollar,14.26,US Dollar,Reinvestment,0
2022/09/01 00:06,224,800178B30,224,800178B30,24090.17,US Dollar,24090.17,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8001788F0,12,8001788F0,19.83,US Dollar,19.83,US Dollar,Reinvestment,0
2022/09/01 00:25,1217,8001793F0,1217,8001793F0,9.37,US Dollar,9.37,US Dollar,Reinvestment,0
2022/09/01 00:21,1217,800179DF0,1217,800179DF0,3653729.14,US Dollar,3653729.14,US Dollar,Reinvestment,0
2022/09/01 00:08,1,80017A190,1,80017A190,8130.33,US Dollar,8130.33,US Dollar,Reinvestment,0
2022/09/01 00:28,20,80017A020,10416,80CAD1270,6.7,US Dollar,6.7,US Dollar,Credit Card,0
2022/09/01 00:07,1231,800179A90,1231,800179A90,177735.6,US Dollar,177735.6,US Dollar,Reinvestment,0
2022/09/01 00:29,1231,800179B80,1231,800179B80,52827.8,US Dollar,52827.8,US Dollar,Reinvestment,0
2022/09/01 00:14,11,80017AAE0,11,80017AAE0,54322.22,US Dollar,54322.22,US Dollar,Reinvestment,0
2022/09/01 00:16,20,800179890,20,800179890,13.5,US Dollar,13.5,US Dollar,Reinvestment,0
2022/09/01 00:15,224,80016CD90,224,80016CD90,2262.81,US Dollar,2262.81,US Dollar,Reinvestment,0
2022/09/01 00:05,1291,80016D220,1291,80016D220,1584.66,US Dollar,1584.66,US Dollar,Reinvestment,0
2022/09/01 00:11,1,8001737,1,8001737,2291.49,US Dollar,2291.49,US Dollar,Reinvestment,0
2022/09/01 00:01,1231,800174CB0,1231,800174CB0,373792.19,US Dollar,373792.19,US Dollar,Reinvestment,0
2022/09/01 00:14,3273,80017B0D0,3273,80017B0D0,908.1,US Dollar,908.1,US Dollar,Reinvestment,0
2022/09/01 00:13,1,800121280,22129,80452AB90,37.27,US Dollar,37.27,US Dollar,Credit Card,0
2022/09/01 00:11,1,80016CCF0,1,80016CCF0,7.37,US Dollar,7.37,US Dollar,Reinvestment,0
2022/09/01 00:26,1291,80016D220,1291,80016D220,3.85,US Dollar,3.85,US Dollar,Reinvestment,0
2022/09/01 00:01,20,80016F460,20,80016F460,7.23,US Dollar,7.23,US Dollar,Reinvestment,0
2022/09/01 00:24,1231,8001738D0,1231,8001738D0,14.47,US Dollar,14.47,US Dollar,Reinvestment,0
2022/09/01 00:17,1231,800174C60,1231,800174C60,7.46,US Dollar,7.46,US Dollar,Reinvestment,0
2022/09/01 00:02,1291,80017AF40,1291,80017AF40,22,US Dollar,22,US Dollar,Reinvestment,0
2022/09/01 00:05,20,80017AF90,20,80017AF90,10.85,US Dollar,10.85,US Dollar,Reinvestment,0
2022/09/01 00:05,224,800114030,224,800114030,43570.13,US Dollar,43570.13,US Dollar,Reinvestment,0
2022/09/01 00:08,20,8.00058E+055,224,800114030,37679.68,US Dollar,37679.68,US Dollar,Cash,0
2022/09/01 00:21,20,8.00058E+055,224,800114030,69342.95,US Dollar,69342.95,US Dollar,Wire,0
2022/09/01 00:03,1231,800180670,1231,800180670,4144260.78,US Dollar,4144260.78,US Dollar,Reinvestment,0
2022/09/01 00:27,3200,8001808,3200,8001808,8.42,US Dollar,8.42,US Dollar,Reinvestment,0
2022/09/01 00:08,11,8000ED820,1231,800180670,448779.14,US Dollar,448779.14,US Dollar,Cheque,0
2022/09/01 00:17,11,8000ED820,1231,800180670,2248.61,US Dollar,2248.61,US Dollar,Credit Card,0
2022/09/01 00:25,11,8000ED820,1231,800180670,200289.36,US Dollar,200289.36,US Dollar,Cash,0
2022/09/01 00:18,11,8000ED820,1231,800180670,124091.92,US Dollar,124091.92,US Dollar,ACH,0
2022/09/01 00:08,11,8000ED820,1231,800180670,16800.67,US Dollar,16800.67,US Dollar,Wire,0
2022/09/01 00:11,1231,8001816D0,1231,8001816D0,1782869.27,US Dollar,1782869.27,US Dollar,Reinvestment,0
2022/09/01 00:07,20,800180370,20,800180370,1185403.01,US Dollar,1185403.01,US Dollar,Reinvestment,0
2022/09/01 00:14,20,800180370,1217,8001813F0,5574372.63,US Dollar,5574372.63,US Dollar,ACH,0
2022/09/01 00:11,224,8001814,224,8001814,25082.23,US Dollar,25082.23,US Dollar,Reinvestment,0
2022/09/01 00:14,1217,8001813F0,349,800914EA0,48.63,US Dollar,48.63,US Dollar,Credit Card,0
2022/09/01 00:22,1291,800181970,22435,805FB0930,18.67,US Dollar,18.67,US Dollar,Credit Card,0
2022/09/01 00:08,20,8001685D0,11,8001800C0,22464.72,US Dollar,22464.72,US Dollar,Cheque,0
2022/09/01 00:17,1,800182720,1,800182720,21.34,US Dollar,21.34,US Dollar,Reinvestment,0
2022/09/01 00:13,70,10042B660,20,800183110,1190.81,US Dollar,1190.81,US Dollar,Cheque,0
2022/09/01 00:20,70,10042B660,20,800183110,5422.57,US Dollar,5422.57,US Dollar,Credit Card,0
2022/09/01 00:28,20,800183110,20,800183110,20.06,US Dollar,20.06,US Dollar,Reinvestment,0
2022/09/01 00:18,20,8000581F0,1,800183FE0,39073.9,US Dollar,39073.9,US Dollar,Cheque,0
2022/09/01 00:17,20,8000581F0,1,800183FE0,9820.21,US Dollar,9820.21,US Dollar,Credit Card,0
2022/09/01 00:09,3266,80017CBE0,3266,80017CBE0,17501.48,US Dollar,17501.48,US Dollar,Reinvestment,0
2022/09/01 00:16,3200,80017DCF0,3200,80017DCF0,1237.78,US Dollar,1237.78,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80010CD00,1,80010CD00,9.86,US Dollar,9.86,US Dollar,Reinvestment,0
2022/09/01 00:20,224,80010EE50,22661,8047EF1B0,66.45,US Dollar,66.45,US Dollar,Credit Card,0
2022/09/14 16:36,01291,8001F2990,00394,80036C590,13971.04,US Dollar,13971.04,US Dollar,ACH,1
2022/09/14 19:16,01291,8001F2990,00425,8003742F0,2547.90,Euro,2547.90,Euro,ACH,1
2022/09/15 08:30,01291,8001F2990,01231,800223510,19543.64,US Dollar,19543.64,US Dollar,ACH,1
2022/09/15 09:54,01291,8001F2990,01291,8003E4ED0,6829.24,US Dollar,6829.24,US Dollar,ACH,1
2022/09/15 14:53,01291,8001F2990,020,800240A20,12614.12,Euro,12614.12,Euro,ACH,1
2022/09/15 15:44,01291,8001F2990,01231,80010D180,16320.24,US Dollar,16320.24,US Dollar,ACH,1
